song_id	year_end_score	is_pop	year
2R3E4xKmy7lyieBKONkIMT	1092	True	1980
0q1exbzIDRxqJ6VUKH3seg	1091	True	1980
0bFGteEuBXbVd0fbV2XpD3	1076	True	1980
0vOkmmJEtjuFZDzrQSFzEE	1075	True	1980
2AOunLYKGvwya5xDfFxiFj	1066	True	1980
5AmeC8GR3SmQD0WZi1sz2C	1048	True	1980
3Mau3nU0sqcxc5z8vHmTYR	1025	True	1980
4TFwMJ2j75bhZVzWzkrkrM	1013	True	1980
6WdO1g74kg28AyMHPlramB	1004	True	1980
4yrM5BVyJzy5Ed4GPO6e8j	1002	True	1980
50UvGURiUkyAsWuAxXFclv	999	True	1980
2SiXAy7TuUkycRVbbWDEpo	990	True	1980
2gAWJv7VkMnTfz7TEkOEfN	987	True	1980
0187LgdeJTJT1kw9YUfDQZ	985	True	1980
1VVNTQPgB5OiUOSyKMqmgC	978	True	1980
1a1wriPmoOqKF99AzB8exX	959	True	1980
2vUoP3ppYxD1F5ovbnmM46	955	True	1980
54BF7GDsj6rBKnygDrTgc4	955	True	1980
0KbNyJFUpNHhzCRFlrMPSE	945	True	1980
6gIX8nlmGBSJWkFvVDvfd1	926	True	1980
2I7wlhRFEesckeIVxZTJL8	924	True	1980
5D9phXwiuJkduWHREzPBtD	919	True	1980
5tSJcd6jMcFCyKnI5JTag4	912	True	1980
62p6fF2r4NY6pwZbxxvmr8	909	True	1980
7BCgPuJDZgPwOv1E4p6Cvq	892	True	1980
15rq5I9f5h6KrsarWqAz9d	883	True	1980
1TE4S9kqvml9o8JpPR8kBf	881	True	1980
6PCHMtRtuQ05FrgSHxFcCO	875	True	1980
3wiM6jj066wDeNaCnxKsRk	873	True	1980
6XljaLDO81KTEY3YhOQsuB	862	True	1980
4zoZQvmST8gliv9S9L8lUw	861	True	1980
5y0YreEOnQiKFAnCrcFIXz	842	True	1980
30cHDhxUqgnHq78hv5UjMx	842	True	1980
5bYue7wnOkqaSvsOKEQALt	841	True	1980
3aXuXjIXG5B2jtlsWKLd1l	834	True	1980
1PpbrbgsXRXeKw1GnZMEv7	830	True	1980
7GdsBvP9cifOIsATDHhAAr	829	True	1980
2LbNjBlR02avRFsU3yuN0W	827	True	1980
0OC93rRKGSNtEucTlLRAOI	820	True	1980
0DAox6MYDNe7xsefAyEYIv	813	True	1980
2ec2PuewSVcTL0TvBpfqav	806	True	1980
47XQlTBjIokkPJc34bcEb4	801	True	1980
1G7qAHMXF6byYff460YqnM	792	True	1980
5TRDExTcoThDZZ1myVFtlo	792	True	1980
4ODWgs1CVAZKDbryEodjiz	792	True	1980
3P9K308CovFv7tbJz8UKRE	789	True	1980
2vhbgpePCpxQiJjgDRARQc	789	True	1980
01XVQFw2pG1mhyOeCNTrwD	775	True	1980
1cpfmw3jjpyKOuQmrRvQdq	771	True	1980
3mvgXbMjAS1Me6YnMHvTYm	768	True	1980
2QnZ1rWbZX2qBBaFsRumG6	755	True	1980
4SnovfTMzsmOnAfITyPFTP	750	True	1980
7A1YIYMrprZIPKoUptyYQd	740	True	1980
3FOroRMOMdnkFO2pA4u0GT	739	True	1980
1KsI8NEeAna8ZIdojI3FiT	737	True	1980
1dXYwIIbdDaW5tKFZUeuPb	735	True	1980
1bHoWgbCixwEqq817VtNQa	734	True	1980
6OxnToSgslbtjJuNSKSdDQ	733	True	1980
2RwLs2dPoY8Tt1FumMvimx	730	True	1980
0yJvWbn8xQKiDZ84VN5lQG	714	True	1980
33DvzPiOBwiz6HAkz3bcFm	706	False	1980
4lZJJkSGVFFmKTpgy2wIdk	705	False	1980
4spErQWs900r6GUJaX6kvk	705	False	1980
2Vn6xi9nKZTCT5zRlT6oO3	701	False	1980
0Hb2lKzzpKK4VxwER1fF25	700	False	1980
5W7YROOF6bFfBexY81LFjt	699	False	1980
7fYozX6MaNmfHoGW7bFTdK	692	False	1980
3K9QlS0VCtkzUvo0HY75VE	690	False	1980
2vMBiLBgYY8AYFTBjBAAQ0	687	False	1980
65q0QOHsVsnA149v0BuZqA	647	False	1980
2pGw0Nuj75rdFt84bIAMlT	646	False	1980
4iIU7YoqElLJa6gNx9mDx2	646	False	1980
6RnKm1xSMDnPtzWx8K9T8a	643	False	1980
5qwdIO55XtliaaSs9ccptC	640	False	1980
2D9UFcG7uXamynisTMIyuj	636	False	1980
3K7Q9PHUWPTaknlbFPThn2	634	False	1980
6xaYQeFqc6lKN1sMmMPLJ2	630	False	1980
0HFW81AR9sO7FiCBy75O5b	626	False	1980
6eHQ2yj71qc4YppinHlYKE	620	False	1980
6mRcTcQxjHByzX6eMWv13T	612	False	1980
4sXt4EiUMTpfa5GNUXU2hi	604	False	1980
2RNd6VgxG19db0zs0M1C4Z	594	False	1980
16fL0EBjZAqAVASav7A6Rl	593	False	1980
5nk6wxUSFUBxUKxjz0fKD6	591	False	1980
1TdOEH6r0TM77PVthZn65m	589	False	1980
6daemhQH963YVeQYws6tMG	589	False	1980
2PuRULKn9m7CLW3pyH9Df7	584	False	1980
44LZ8tzYJ8RiWvqAwibyO0	581	False	1980
5VAb9PUHC2VgVtyjWAatsb	578	False	1980
2mjWmnL96EV93C517TNG0v	577	False	1980
2X4H5K1aT6d7UyPWVfJWmF	554	False	1980
3IdA23oYoX5zI7JGK8hV6P	552	False	1980
2ltjiNTxrM53MQl5tmp1Cv	545	False	1980
1SXSLvVq87U2DctZDXU5Id	532	False	1980
24EFrnQHOhGnCaBT6ZGIKz	531	False	1980
3pg6fez5cR7RCQnYF4XwYp	526	False	1980
74FdcKMUFQl3gzX9zvIxow	524	False	1980
4BxkO5g3DzLbysJ5HCQVZJ	521	False	1980
1PAKcvZUMSgEqRhmhZDeGk	519	False	1980
0SWIwGe12CPw3QV8hB9EPa	513	False	1980
3ao7thlAYIVPJw3e1u51PE	512	False	1980
3j5gu1GfVq3q2JcS5FoUY3	511	False	1980
1aJtdcYdncvyNrVKCcj0eD	505	False	1980
61BywQA7q8KjpGjp3rHuRv	503	False	1980
08OOhPTJ3sqCLZhlMmGWpG	500	False	1980
4tsvwzVibxw9uIbkbUQX5s	500	False	1980
2F1tiSvwwzEpMyEEfVGyaA	499	False	1980
0dlNwpfDzFIKdtuJSnHbzK	499	False	1980
6AQaJAyJ0k9KYF511bN9Dz	498	False	1980
7aUAjYYt8KKuyQ1jbOLe9z	493	False	1980
5ikKQMNDzPRPLTXRWemIAc	491	False	1980
6hqyAWAIpR1CnHfjZm1RDv	487	False	1980
3MLfpnMx4NOdyOM2BrN7oc	486	False	1980
52Rp3xBJFYYdmpgzDy0Quf	486	False	1980
0Jp09OKyRNJvhm3AcQ1G2G	485	False	1980
2O3UZYBB2y7ButvjOrcJyr	483	False	1980
61l1IZVCE3gk6RHFRtH01c	481	False	1980
1DtW5CGjxRXR4ZzF16Yj46	480	False	1980
5LdNW6fDrsFW0PDWEowVaX	469	False	1980
1rWqtf1rOYiPEb9puv2bYd	465	False	1980
0IaM6r4ZBQzStfDgy3CiXz	461	False	1980
6xE6ZWzK1YDDSYzqOCoQlz	459	False	1980
0vZCwj0Mq5uS8GwSIYo6Y7	457	False	1980
0gKlfjQCqFLVgeP88a9HjE	455	False	1980
5o2bWUn3EDoLpKlHKAdzJi	454	False	1980
4DBdePBC6vzrNMrTWv2ck3	454	False	1980
7473knxaxnhz40A8gk8vrZ	454	False	1980
0T3Ql4PHJP1JRKPURe9gJo	448	False	1980
6ZwJt2O78j1RUsRfjVXonP	445	False	1980
0zvNHIL7ci0ZzIoWU6RO2u	444	False	1980
0rgGwEybYIQvqHf5qEkFOB	442	False	1980
442HmyTFWYp8iuKGYpZZzd	442	False	1980
4mdGdpZQclASBbj7MbG7HL	440	False	1980
4uZ8jVhrqyk5eSTao8rcki	435	False	1980
7z4K4liL4dp8oMpLMdETD9	432	False	1980
23tdgaIwTX3GSei1cIwD4z	420	False	1980
0WTQwqe0v8PnL7pZ0m5tqj	420	False	1980
5MExTByQ0SqNrw5ivKggdB	412	False	1980
2cNAQlfTfPbfxAZjeqhoUa	412	False	1980
5PuqZZAMljRB5v7acsw9k1	408	False	1980
6G6txAgWVFlaX2uCqfMc2Z	406	False	1980
0oJTm4zVr7y4ji3dXIt6HE	405	False	1980
3gHfkihp7u39cPckHNJpLn	404	False	1980
13l7SWKwqZQSrLBycU1MWe	403	False	1980
5cJuM3Aj51vEmRfqwrpcWI	401	False	1980
0XGKXI9YXB8eHKf0iSZu9v	390	False	1980
2gQa0ncd02TIX726oAYnaL	385	False	1980
1lfOf4iFNA6glhGvLPoemr	385	False	1980
0PRAycNsQFwziR7ugStnv0	381	False	1980
2fNjT9aYzoWYuKClrjTTb1	381	False	1980
6ClRKgrdKhLvoQ0HV2Weco	381	False	1980
4NHySrRExaC4eEIBWPp2Th	380	False	1980
6o8gxO2r5EAJFSzYFryqrV	378	False	1980
7Guvd0oJuLKQQp4lXx5Ike	378	False	1980
1jyFhPbKXwWAFEyg4X2ymb	375	False	1980
0FIWbmMoNPBCRHpp9e9lNz	373	False	1980
6NdcSEhpGGAYXNnnhGS2s6	371	False	1980
2s6NUf9GkCeUtYbHdgMcVk	369	False	1980
4e9hUiLsN4mx61ARosFi7p	359	False	1980
7zydM7FeDlFUPCXdY2GCgZ	349	False	1980
6IX0183zI4Jz6LxcGYiNzS	348	False	1980
1Rgvh8FujfYrghalBtAQ9n	336	False	1980
5XX6lKrjKsHy3nJYvnnYTu	335	False	1980
70dEBvY36k2QdwoLexpKOd	334	False	1980
0cO7JEo8deKuQMWpDyjenY	333	False	1980
1N03qVwj3pMY6MNFlzEMvX	331	False	1980
762B4bOcXF7I2Y8UlKTyTy	329	False	1980
1tjK9HhmpEfk0ijyIKsoUk	327	False	1980
2Q5wSOwq6BDSu7sSVMNrtT	326	False	1980
7fth5d5bhRQHq9VcVi1BuJ	325	False	1980
55NTUQHuMdwrceIeF9iKax	319	False	1980
46TLlKsmMNRQc53ukyFCtM	315	False	1980
1PDaDtPKDZrtPWPUpx5eOA	309	False	1980
6V6yjO9XpmrM4yaQJu5sON	307	False	1980
3wlWZtKaqzgLUe8dfHUQuq	306	False	1980
1J1w2RXaVGQejmvoxMVRKU	305	False	1980
4z5WPn9UxUG8n0iFcJT1SJ	305	False	1980
01LUIYDKWEyvAEjAD2W5Bz	301	False	1980
0PjUbzwtuZQDDLAt5ig7WO	300	False	1980
6tMIiFeZMw1OB3aPEFl4Z2	288	False	1980
2V73TUbn12fdxAWYPIo0be	287	False	1980
685sEpLJe80Zzuxz3siOVT	284	False	1980
3oEkrIfXfSh9zGnE7eBzSV	281	False	1980
0ojCFgI78aJ33qskR7WpYx	279	False	1980
6xGrfYIoclflaZvBUeFAwA	270	False	1980
3kFU73f5TWUdMejv7kvddR	270	False	1980
4w3tQBXhn5345eUXDGBWZG	269	False	1980
6ZOMtAejDpbIRHXgahSKPY	267	False	1980
0EaLRxrtnq7Mqhdf8q9txr	267	False	1980
17DPsFMM5tCnLKPOCuobFi	266	False	1980
24tc3OZ7YRdtQofd23niCE	263	False	1980
6BYMVow0NGmMamkb6a1vW9	261	False	1980
49WqFZgL2aKCx3t6beBrsK	259	False	1980
7znZstuIvZjldNIO1E11U4	249	False	1980
2bXLP7UjPWPWyYAkOgYHbG	248	False	1980
0X7IJGHeazo0OHUY7RJgT7	247	False	1980
2pzNY4u1tKbBk4qw5lKwT2	245	False	1980
7fv3NlY1NITxYTJTmI1v2Y	242	False	1980
2Zpy7qehJwMPs7DdMqSa6z	241	False	1980
27vdeVlzt3VEc82hK39T8B	239	False	1980
1CKXcZvvohEUyKb1uHIKwW	239	False	1980
1KAzkCLEUua2wRYPMDkFdF	238	False	1980
1CFPfPlqxvTcSZiuWTAP2l	237	False	1980
3pXaFW1a69Yaj8tMDlifbK	234	False	1980
0rhUvAqeXfG4gl4IZhglgX	230	False	1980
3unVxPRMPloyBO70zQTksn	230	False	1980
5bSpsKGoGKXOOfg7F3ZtKz	228	False	1980
6EOtx5lvJAvHJhiOofGzCF	228	False	1980
033BQ6igY3xKhqOtfHgMAx	222	False	1980
4CCJB3TUBjvfgahZiTvFg0	218	False	1980
1Ame0b7v0BkdrNRvHtBf4H	217	False	1980
3MvGH0xFRahXIbvRtx4PSH	216	False	1980
1KcQw42aQY2rsN8CxrW86O	216	False	1980
1iKVDnBTqmZErf96ldGrZe	215	False	1980
0nK1BS4E6VB67JTRkOZT0p	215	False	1980
5LnX31wL57Ac0UixPWojui	213	False	1980
07Cs882pDSCuggekDdmw4K	211	False	1980
6lOF261K1uiPZgKtureE90	211	False	1980
2JfAwvb81jxgfLp69YWzd1	210	False	1980
37VVC5u7gZNE8QF15bF9Hi	209	False	1980
3D6rj39ky1833k8o6f7nhn	204	False	1980
6BLVP1QJG8JMP4tda7R0HJ	203	False	1980
1IctdvqYfQiSkMW8A0uDpN	203	False	1980
5Cxv11eVuzxA2uQGlEIitQ	202	False	1980
2xFNSOFHyWBIKlKFw4gxz7	201	False	1980
20jguLEJ05uE7DXlxA8zSx	197	False	1980
2PF58xsYmVCYgREg4CUXbg	196	False	1980
2YHQHdIQ20zlB1huPyhtHQ	195	False	1980
7CR06UPgZvsd2Y3MNjIVnA	193	False	1980
5ZBH0uxuxloblcq0MWIoXB	193	False	1980
0PjkD419FrFnRuS5Mgs6pm	193	False	1980
1ib74Y6PJY5heGJJKq2tvd	189	False	1980
7CX9JYwpiObnYl2NzFqj4c	189	False	1980
2xKMAank7uRw7EHAl06Y3g	188	False	1980
3yybRgXHBSFdFS9arnJhWo	185	False	1980
3IVaPHncIZWWNjfg29HVLq	182	False	1980
2rstsyuKnpVukdGbziW6ml	180	False	1980
6MjGugpOlSauS7CrYZgqDw	180	False	1980
0s4jINkD2RoxH96zpy2i0D	178	False	1980
1Sm0MQEAE55EoqQXdagMPs	177	False	1980
4WP1HeP0ouiNHbXLPoN61t	173	False	1980
47lkghP0AjBkqOGzbxC2Mt	173	False	1980
54eM1QNuCFXJmHAa0d2kXR	170	False	1980
4nbzHgdF7DUKWOA9jwtwnM	168	False	1980
2Cp5fKWX5eJ4TgU9IYFPxG	164	False	1980
7Gq7ZcuPhUJ17qz54GZF5v	157	False	1980
4zxhUbjz0UQ3t0wqjHNoMw	155	False	1980
4e0Yl8XceW6RLi8zZpL1qW	155	False	1980
7oR2quSsW5O7YmUC7HmwiV	150	False	1980
6sOnMczmrjIkUut7w8pMzO	149	False	1980
7iKNdHwoCTlyI596AMupzd	143	False	1980
7o7E1nrHWncYY7PY94gCiX	141	False	1980
2gQsUHVFY4tpXc3AFU2mcS	140	False	1980
0juQNDN4EdiuG97rgKywkF	137	False	1980
1y5V5qja332UyMeUurFhDS	136	False	1980
40OomHZdjj1zZLWusq3zln	131	False	1980
0ImxI6CSbQsrYdhv9C8eUO	129	False	1980
035fw4auzPyaTOkemNVBHe	127	False	1980
7JFoeg0arawADjGcz9gBnq	127	False	1980
0VYOEbCV2NaUZ3bQuJ6HDy	124	False	1980
0nbr2E39JgYENQujVgryDG	121	False	1980
2G5UYNa1wIGaTLdiindJox	121	False	1980
07Smk4VcXSDaLXCb89q41M	116	False	1980
1kTVJHll6cl8SyH2Op2EEr	115	False	1980
1DpgybiFcwvsprbnHSBcvk	114	False	1980
6SFeCisbYSqaQwL9hucoF2	112	False	1980
6o2NonhsBO71qyrCoPcu1g	106	False	1980
4z46WAT4qWzJ6wI9eZDAaK	106	False	1980
6Jhcs3Tm8Tgg39ooFTXW0c	105	False	1980
5KNZrSrNySJBWtdBMSCCpc	103	False	1980
4XyuemNAggx7OvmpJYddcS	103	False	1980
4rMkDtoaC5jCJyUAiBriQT	103	False	1980
4aSsDBxNFqIjy4X8EsXXMF	100	False	1980
2pftPIFzuLP8MNZI3jAO7o	100	False	1980
1cmT1qbBuniOugI6i5sipz	99	False	1980
4ZAspsY77fIpbXi642FJO5	97	False	1980
569PWQ0k1eyUgsnunvbdt1	97	False	1980
5wmI3VbYOrXrJdveuDQx0R	95	False	1980
3wH7W8LKlbW0fapyOifrAC	95	False	1980
4XV0JdRCqplWk75GxGsUJB	95	False	1980
4a5pNRjwmzYQuEY1E7O6pj	92	False	1980
3NBkUYquW3h5tDBQBnL5hv	89	False	1980
3FUgeEAXmITQys2lwVhU2Y	89	False	1980
1mkcoR2lES1ZYPV37eV64l	88	False	1980
4gh5lAblTJOs7gCW7anZOY	88	False	1980
2VAFPbaGuEdwcT9U1vhKcI	85	False	1980
4kcrrJ7bDPmdXIgWjDeHSp	85	False	1980
3cZjm4fgX0w1s57Eod58Yp	77	False	1980
29IPB6ifO66YT6bwHeo4cU	76	False	1980
0YxoGtkJYHymHanQTzBHL0	73	False	1980
7LxnwMFmVDhTJr9XRLCylg	73	False	1980
531uW7J8rq3euL5kHfHrlo	70	False	1980
2l6HrprjoJwGkzebFCTCkK	68	False	1980
5GdjKHvQCi0V4TpjX3Zj8r	68	False	1980
2MTM4uYopEbkbcmFib4nEI	67	False	1980
3gxuz5EXI8MdvWOUqSRMe9	67	False	1980
36QAn875aVkU7e6TmMUCuk	67	False	1980
0Lc8646b25eJUhKArDJpPM	65	False	1980
3av8222ArMb8u8dXMtXAFV	65	False	1980
2yPinTcIX8GD4Ubwq2YjzX	64	False	1980
3uFdJybO8YlmvpUu8TMhnU	61	False	1980
3okKVZgaeql0vACn0kwMvY	61	False	1980
6F38iGXa0exoG8xzZsI2nV	61	False	1980
3mpoNiTLdOUAS4WDxUJKVz	55	False	1980
5007Hz1InbSg4my3DCdCM3	54	False	1980
5rNGtuMKq11UscIjnHXBGR	52	False	1980
4GeDRMFwoO3NOGMKXXRZmf	52	False	1980
5RMl3gsX792G1bRL7LSnio	52	False	1980
08mG3Y1vljYA6bvDt4Wqkj	51	False	1980
1uula0TrYuRCFU5xYbfUNZ	49	False	1980
0iZxqe9HjWfZF3CTfyubaI	48	False	1980
70sA1aL5QBLkYiUVybOaKF	48	False	1980
2JTPTA8YW8QamQDQe25E3f	47	False	1980
3dbntRYETlRMdOt6oQ0tSK	46	False	1980
17sn00z8VEiRJuW6eJrlSq	46	False	1980
6VpWx1LPR1oxuRMfdxtPNA	41	False	1980
2fDY3JP1B51gmsrTFfMbFO	38	False	1980
2LOJ8xS9Y20in4iVHXp6aa	36	False	1980
1Lx58pGxLrlw7eb00RE0yS	34	False	1980
1oYYd2gnWZYrt89EBXdFiO	34	False	1980
22KSOpUAlJLJhACvQ65Bho	34	False	1980
2w6lkGT2Soqt49gllyGtMS	28	False	1980
30jsPpxLvSCYTTTtdjRzBp	26	False	1980
6gF8kIkyoT4yN0ogFE1mY2	22	False	1980
5A3CAM8Cz6wogsIv9hNhU9	21	False	1980
2XxQltrFSfmsKD8mJIKqn8	20	False	1980
5Y8gFnBzwcMEWa2vmmUABR	18	False	1980
5oRCENOCYft0g0PdS0MnEG	15	False	1980
3s0ERU20IfT6SKgIOTioxC	11	False	1980
0ICuNLc9WmLldoXxMlVZFJ	11	False	1980
0x4GSz5C4XZDkNhFswGboC	2587	True	1979
121DwVd9wx2fA2QIqKOeoY	2470	True	1979
7wbPfd2mXbStoZZSnHNd2V	2384	True	1979
7znZstuIvZjldNIO1E11U4	2224	True	1979
4V3AGIIQeJoBUPaTCLiscB	2223	True	1979
2zMJN9JvDlvGP4jB03l1Bz	2201	True	1979
6UXXeFqMBGiqjkzQzkMT3E	2152	True	1979
1UiKUFbCfgbVjwY8W657Pv	2147	True	1979
1HOMkjp0nHMaTnfAkslCQj	2138	True	1979
7GK2KVYH8FrTC9zehmjVMd	2104	True	1979
233yvbASHxONnhQxIeppOj	2072	True	1979
2s6NUf9GkCeUtYbHdgMcVk	2067	True	1979
4z7maGZkAonDlXlwo8q69f	2067	True	1979
1ibRqifchaAfeNdQGpbRVW	2066	True	1979
4Jr1OKgtijln1KOkWl9bP1	2007	True	1979
7ebt6LhHMGJuKAJAZYhLpJ	2001	True	1979
41AE8ODX2JETBCa6muhSLY	1995	True	1979
73V1mhbDb7K0lqlHB82iN5	1995	True	1979
2yBVeksU2EtrPJbTu4ZslK	1931	True	1979
5IKLwqBQG6KU6MP2zP80Nu	1915	True	1979
3uPNgO5ASB2CAyfGvvzJhG	1910	True	1979
4KBLF8z7Hv7RIHjetaTCfD	1895	True	1979
1883SZ1i4AIgtCFQ1KaK8t	1873	True	1979
0G3fbPbE1vGeABDEZF0jeG	1865	True	1979
5Z4EgTCCoObfO1WfrvrQ9v	1846	True	1979
6120uJUyg6QDzaAJUosTx5	1832	True	1979
5vIvHVCP0n6EXTMH0fOpAp	1831	True	1979
5o89Bf80t8ko3uNXJkYoVs	1822	True	1979
27vdeVlzt3VEc82hK39T8B	1803	True	1979
55wl56WlKI85UBNZoFxe9P	1791	True	1979
2Znta32gZvOyF5cQn4seTU	1770	True	1979
3kmYIHIOqxRXa66KyXHTvh	1757	True	1979
4mjFMScEvHeM72791mXRCW	1749	True	1979
4zvcdfyrGUGgJRsgiCJlVX	1742	True	1979
7oARBLiE0uFme7RZJYAYUZ	1708	True	1979
4OsulpQ6na7LQZMV17X987	1698	True	1979
71GMl3Q7U4JnrTqI9kfcoN	1682	True	1979
1JkZg3eMQTmTn93E8Yd3UL	1678	True	1979
4BdIF3xsMAUhOjuh0BSzOo	1669	True	1979
65lHwG8JFJs67PnOUhCYPq	1658	True	1979
71Py1OGkgBQVTHa0aUyG4y	1651	True	1979
5MuNxNox3zTanAFIO5KcTl	1642	True	1979
5hlN9YiUVFC7NGRiwyYFKi	1629	True	1979
3LIGS2KScSoi6O7XT0NQRv	1607	True	1979
3biofZjKYOw75cPE2oTSFo	1605	True	1979
6T5GTy1l6dRmagqpNPjdoc	1603	True	1979
3YWTp4Ap4sZNIyFkP0a0rx	1602	True	1979
4zoZQvmST8gliv9S9L8lUw	1589	True	1979
1CQqupcyMg7176PPmIVmSj	1582	True	1979
1lB6TCFlx4f50wdetOuGcT	1581	True	1979
0VQ0n5gMgJLNixG8BfWBT5	1581	True	1979
3cfnGXJ9bmiWvFqEO6ff8B	1576	True	1979
383Xl5QTigwj3QiA3Qc6S7	1574	True	1979
2g5jMKl1csCP8Ufp1rUnqC	1572	True	1979
19UFoFiFCs3rTyHKSbvhZk	1562	True	1979
6SFeCisbYSqaQwL9hucoF2	1544	True	1979
7BhYvR5JIfzeQqcezhQy0X	1533	True	1979
2jto2mk883akXynLqkdung	1529	True	1979
72ahyckBJfTigJCFCviVN7	1510	True	1979
5ffeySAcaiBTH6SJbwUGe7	1490	True	1979
5ggOAMsJCAYDHnyoqJ0xAD	1481	True	1979
4aVowfVhlyNUgHYqXbK8Ev	1469	True	1979
37Tmv4NnfQeb0ZgUC4fOJj	1453	True	1979
3u9g38eyqu5eJxU4Mhhzam	1438	True	1979
6EOdY7I7Xm1vPP1cyaGbWZ	1422	True	1979
1A6f6znlrb6t1zNFqwWb5N	1419	True	1979
6aBiU9lFd3BhtggI7aeqBI	1390	True	1979
7jpebTuCDaKTKA1w1wtqGw	1382	True	1979
4lFO4X6ef61SR6M1KXkSRN	1358	True	1979
5X6HkkTe8mUwkHo3Lccr6E	1357	True	1979
3NVeGIbKHnLYeQlBTZHSZX	1349	True	1979
2bS2tETCzUmjALnXEvhOGo	1344	True	1979
07q0QVgO56EorrSGHC48y3	1341	True	1979
7fI2W0NI8FxUAfsBKR8QcE	1341	True	1979
426i8hiYTwwlImNaluBb9C	1336	True	1979
3kovBaZ1LGLH1PL31qG7cL	1336	True	1979
4spErQWs900r6GUJaX6kvk	1332	True	1979
5o2bWUn3EDoLpKlHKAdzJi	1300	True	1979
19oPsdlHwigJm2Ewk1ypRb	1295	True	1979
76fFzThA0KjAea2BdVlHnD	1281	True	1979
59bffgIWrN5dKx9iv9pHoz	1262	True	1979
5KqldkCunQ2rWxruMEtGh0	1246	True	1979
58r4JuwHhXLAkttkaUZfLw	1240	True	1979
0wsEe82K6HPlPAyN9iP5ug	1237	True	1979
5W7YROOF6bFfBexY81LFjt	1224	True	1979
07Cs882pDSCuggekDdmw4K	1216	True	1979
75zVpdjXwmy6SLr2hDnJYo	1210	True	1979
5wmVHVCMNO6TfCBcXU0cCk	1207	True	1979
2EgxE9EJs7Y2cF0kVOFuRB	1203	True	1979
1iKVDnBTqmZErf96ldGrZe	1203	True	1979
2xpvmhp8j0UL9mCEqB1U0L	1201	True	1979
1mfOVu9M9P4NfZZvotQ7NV	1197	True	1979
3HlFHrduozey0jCtDWQ5Wv	1185	True	1979
37oLDb3119IdKSIFQmSGRj	1182	True	1979
7E8sTX79VcbCaWnCu3jsko	1175	True	1979
1VcGNJxvkYzNVQdIH3sRNf	1163	True	1979
43G3McVkRa8V7oGQzfQuRr	1163	True	1979
5kfQK1Vb1mKSwzVn32Tarj	1162	True	1979
2lIVTO5lW9iZcniS4FJCOB	1162	True	1979
3PAyW4dkGxnWJNWzKNVWf5	1157	True	1979
5Zuol6MTdIS4kpfj22CHmx	1152	True	1979
4ekD43fBiRcAHkI0FlIxil	1150	True	1979
3hYGYowXYujeMYUOAjVKQY	1125	True	1979
4ZoBC5MhSEzuknIgAkBaoT	1125	True	1979
0M9mbJaAN6b36gUdPXbgZb	1118	True	1979
4j0lv0uCOp62Qy6PTdTfw9	1102	True	1979
4l6uTQ4A2eWZrOzjgm1bey	1087	True	1979
22DIMXO4kIA7HnDEsWiXkV	1083	True	1979
6lOF261K1uiPZgKtureE90	1081	True	1979
3DdqJR9hrVAaXQRwJkkJP6	1072	True	1979
6niExN5Ms190jVugsjh4sL	1069	True	1979
5VwziC9bFWjUmiSQb9sTac	1069	True	1979
6rNZ7owah66QEcs7pwv2sf	1066	True	1979
0aos1cY4zQASbxdyzK5oNT	1065	True	1979
7xupDJPT98LQ80rz4QObqZ	1062	True	1979
45EaIq9lKyoQxxTjFkiGbl	1059	True	1979
7473knxaxnhz40A8gk8vrZ	1058	True	1979
6qNa9AhOat3HHYWF0L7J7F	1057	True	1979
0l2ojmBcphdValknZUVtQg	1054	True	1979
6xQgB8a19MYznsChgo2eco	1053	True	1979
0yRx7aqVaWwvw9lWalB2TH	1050	True	1979
7Cuk8jsPPoNYQWXK9XRFvG	1035	True	1979
1gKmnrz6SzJlGMNRKBLx1V	1024	True	1979
2mv5xVL9axNSMuNd2Ct20U	1018	True	1979
2sw8tX0BOriReqsRhdnKOu	1017	True	1979
4GWQYgA00ta6S6mI9YXXif	1013	True	1979
1IctdvqYfQiSkMW8A0uDpN	1011	True	1979
4qVhRdxvVdlPn3D0i0UFt2	1009	True	1979
3gN473EqByYLUo0QW40bwK	998	True	1979
6fNID7koTl1dZBCs6FmK4E	989	True	1979
4xjApOMDk6hy4iQph5q9vC	982	True	1979
46TLlKsmMNRQc53ukyFCtM	982	True	1979
5WHY6S6FO0bdRNd8xYxyAG	956	True	1979
5CtKsA5lA75wWaqxrC1r02	945	True	1979
4pNJhFtUGs7UQL61NiPP31	938	True	1979
0CCP32gs3VcMHNh77Xc9Gv	932	True	1979
1BvpeiApX8qhof8Pmi3YlH	931	True	1979
0R5nPSbAqQoNjKBByWnN95	923	True	1979
2uKJxjqcFu2Pr2CEsGGYJa	916	True	1979
4aVuWgvD0X63hcOCnZtNFA	905	True	1979
18eyLgN59xVDlmTmSzwkRH	904	True	1979
2Ku4EmWMelrukSn8rICXo1	897	True	1979
2RwLs2dPoY8Tt1FumMvimx	893	True	1979
2x70Hd0rEY179ngworSDdO	888	True	1979
22wxe2Yc9JzihICXYLGAQ7	870	True	1979
79Dl8iYn0PFQG2wqDxPlQU	865	True	1979
7cd7O1112Y5OQlvDQDz9Ws	862	True	1979
3kFU73f5TWUdMejv7kvddR	860	True	1979
4FLEKG82bHeT2olTM8E2Fy	848	True	1979
3zThdcaPn3U4Gmg5B0YV9w	847	True	1979
7A1YIYMrprZIPKoUptyYQd	845	True	1979
